doc_key,chunk_index,entities,latency,input_tokens,output_tokens,processed_entities
286,0," Cato Rossini; Marcella Trapani; Tethys federal law enforcement officials; Tethyn Ministry of Foreign Affairs; Kronos; Police; Investigation; 10:00 PM;
",1.1543240547180176,600,40,Cato Rossini; Marcella Trapani; Tethys federal law enforcement officials; Tethyn Ministry of Foreign Affairs; Kronos; Police; Investigation; 10:00 PM;
287,0," Government; President Araullo; Tax Incentives; Foreign Investment; Kronos; Parliament; Tax Incentives; Energy Development Companies; Gas Fields; Tiskele Bend; Jobs; Infrastructure Development; 20 Years
",1.358057737350464,704,47,Government; President Araullo; Tax Incentives; Foreign Investment; Kronos; Parliament; Energy Development Companies; Gas Fields; Tiskele Bend; Jobs; Infrastructure Development; 20 Years
288,0," GAStech International; Tiskele Bend gas fields; President Araullo; Sten Sanjorge Jr.; Tethys; Kronos; 50% or more; workforce; Ministry of Interior; infrastructure; health care; education; $1 billion; tax revenue; year.
",1.7594621181488037,741,61,GAStech International; Tiskele Bend gas fields; President Araullo; Sten Sanjorge Jr.; Tethys; Kronos; 50% or more; workforce; Ministry of Interior; infrastructure; health care; education; $1 billion; tax revenue; year.
289,0, Cato Rossini; Marcella Trapani; GAStech Headquarters Building; POK; kidnappers; Vann; information; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; POK; P,7.099246978759766,594,256,Cato Rossini; Marcella Trapani; GAStech Headquarters Building; POK; kidnappers; Vann; information; P
290,0, Cato Rossini; Marcella Trapani; GAStech Headquarters Building; Emergency; Breaking; GAStech Employees; GAStech Caterers; Police; Carman; 14; Police; GAStech Headquarters Building; Emergency; Breaking; GAStech Employees; GAStech Caterers; Police; Carman; 14; Police; GAStech Headquarters Building; Emergency; Breaking; GAStech Employees; GAStech Caterers; Police; Carman; 14; Police; GAStech Headquarters Building; Emergency; Breaking; GAStech Employees; GAStech Caterers; Police; Carman; 14; Police; GAStech Headquarters Building; Emergency; Breaking; GAStech Employees; GAStech Caterers; Police; Carman; 14; Police; GAStech Headquarters Building; Emergency; Breaking; GAStech Employees; GAStech Caterers; Police; Carman; 14; Police; GAStech Headquarters Building; Emergency; Breaking; GAStech Employees; GAStech Caterers; Police; Carman; 14; Police; GAStech Headquarters Building; Emergency; Breaking; GAStech Employees; GAStech Caterers; Police; Carman; 14;,7.101447820663452,621,256,Cato Rossini; Marcella Trapani; GAStech Headquarters Building; Emergency; Breaking; GAStech Employees; GAStech Caterers; Police; Carman; 14; 14;
291,0," GAStech; GAStech Headquarters Building; downtown Abila; GAStech executives; Sten Sanjorge Jr.; Capitol Building; media; meeting; reception; transition
",1.12496018409729,651,38,GAStech; GAStech Headquarters Building; downtown Abila; GAStech executives; Sten Sanjorge Jr.; Capitol Building; media; meeting; reception; transition
292,0," GAStech; Abila; Police; Press Conference; Kidnapping; Employees; Presumed Missing; Tethyn; Federal Law Enforcement Agencies; POK; Ransom Request; POK Rhetoric; Anarchist; Criminal; Violent; Years
",1.5928056240081787,688,55,GAStech; Abila; Police; Press Conference; Kidnapping; Employees; Presumed Missing; Tethyn; Federal Law Enforcement Agencies; POK; Ransom Request; POK Rhetoric; Anarchist; Criminal; Violent; Years
293,0, Cato Rossini; Marcella Trapani; GAStech Headquarters Building; Abila fire department; Firemen; Building; Alarm; Update; 10:30 AM; Abila; Firemen; Building; Alarm; Update; 10:30 AM; Abila; Firemen; Building; Alarm; Update; 10:30 AM; Abila; Firemen; Building; Alarm; Update; 10:30 AM; Abila; Firemen; Building; Alarm; Update; 10:30 AM; Abila; Firemen; Building; Alarm; Update; 10:30 AM; Abila; Firemen; Building; Alarm; Update; 10:30 AM; Abila; Firemen; Building; Alarm; Update; 10:30 AM; Abila; Firemen; Building; Alarm; Update; 10:30 AM; Abila; Firemen; Building; Alarm; Update; 10:30 AM; Abila; Firemen; Building; Alarm; Update; 10:30 AM; Abila; Firemen; Building; Alarm; Update; 10:30 AM; Abila; Firemen; Building; Alarm; Update; 10:30 AM; Abila; Fire,7.0832390785217285,589,256,Cato Rossini; Marcella Trapani; GAStech Headquarters Building; Abila fire department; Firemen; Building; Alarm; Update; 10:30 AM; Abila; Fire
294,0," Cato Rossini; Marcella Trapani; GAStech Headquarters Building; Bomb Threat
",0.6091861724853516,589,20,Cato Rossini; Marcella Trapani; GAStech Headquarters Building; Bomb Threat
295,0, GAStech Headquarters Building; Edvard Vann; POK; Abila; Police; POK members; GAStech employees; kidnapping; family name; Abila; POK members; GAStech employees; kidnapping; family name; Abila; POK members; GAStech employees; kidnapping; family name; Abila; POK members; GAStech employees; kidnapping; family name; Abila; POK members; GAStech employees; kidnapping; family name; Abila; POK members; GAStech employees; kidnapping; family name; Abila; POK members; GAStech employees; kidnapping; family name; Abila; POK members; GAStech employees; kidnapping; family name; Abila; POK members; GAStech employees; kidnapping; family name; Abila; POK members; GAStech employees; kidnapping; family name; Abila; POK members; GAStech employees; kidnapping; family name; Abila; POK members; GAStech employees; kidnapping; family name; Abila; POK members; GAStech employees; kidnapping; family name; Abila; POK members; GAStech employees; kidnapping; family name; Abila,7.057164907455444,642,256,GAStech Headquarters Building; Edvard Vann; POK; Abila; Police; POK members; GAStech employees; kidnapping; family name
296,0, Cato Rossini; Marcella Trapani; Kronos Star; Breaking: Emergency at GAStech Headquarters Building; GAStech employees; building; helicopter; roof; 20 January 2014; Update; 10:20 AM; evacuate; employees; helicopter; leaves; roof; building; helicopter; roof; 20 January 2014; Update; 10:20 AM; evacuate; employees; helicopter; roof; building; helicopter; roof; 20 January 2014; Update; 10:20 AM; evacuate; employees; helicopter; roof; building; helicopter; roof; 20 January 2014; Update; 10:20 AM; evacuate; employees; helicopter; roof; building; helicopter; roof; 20 January 2014; Update; 10:20 AM; evacuate; employees; helicopter; roof; building; helicopter; roof; 20 January 2014; Update; 10:20 AM; evacuate; employees; helicopter; roof; building; helicopter; roof; 20 January 2014; Update; 10:20 AM; evacuate; employees; helicopter; roof; building; helicopter; roof; 20 January 2014; Update; 10:20 AM; evacuate; employees; helicopter; roof; building; helicopter; roof; 20 January 2014; Update; 10:20 AM; evacuate; employees; helicopter; roof;,7.049736738204956,588,256,Cato Rossini; Marcella Trapani; Kronos Star; Breaking: Emergency at GAStech Headquarters Building; GAStech employees; building; helicopter; roof; 20 January 2014; Update; 10:20 AM; evacuate; employees; leaves; roof;
297,0, Abila police; Abila police spokesman Adrien Carman; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police,7.0745849609375,652,256,Abila police; Abila police spokesman Adrien Carman
298,0, POK; Tiskele Bend fields; police; protesters; truck drivers; government property; lawful commercial traffic; road; entrance; 5:30 a.m.; 3 hours; truck drivers; shouting; cursing; protesters; move out of the road; second hour; government-owned land; drivers; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy; convoy,7.080870866775513,743,256,POK; Tiskele Bend fields; police; protesters; truck drivers; government property; lawful commercial traffic; road; entrance; 5:30 a.m.; 3 hours; shouting; cursing; move out of the road; second hour; government-owned land; drivers; convoy
298,1, Police officers; POK protesters; POK; Assembly representatives; government spokesman; Rufus Drymiau; democratic process; statement; concerned citizens; environmental policy; democratic process; Assembly representatives; government spokesman; Rufus Drymiau; democratic process; Assembly representatives; government spokesman; Rufus Drymiau; democratic process; Assembly representatives; government spokesman; Rufus Drymiau; democratic process; Assembly representatives; government spokesman; Rufus Drymiau; democratic process; Assembly representatives; government spokesman; Rufus Drymiau; democratic process; Assembly representatives; government spokesman; Rufus Drymiau; democratic process; Assembly representatives; government spokesman; Rufus Drymiau; democratic process; Assembly representatives; government spokesman; Rufus Drymiau; democratic process; Assembly representatives; government spokesman; Rufus Drymiau; democratic process; Assembly representatives; government spokesman; Rufus Drymiau; democratic process; Assembly representatives; government spokesman; Rufus Drymiau; democratic process; Assembly representatives; government spokesman; Rufus Drymiau; democratic process; Assembly representatives; government spokesman; Rufus Drymiau; democratic process; Assembly representatives; government spokesman; Rufus Drymia,7.06226921081543,595,256,Police officers; POK protesters; POK; Assembly representatives; government spokesman; Rufus Drymiau; democratic process; statement; concerned citizens; environmental policy; Rufus Drymia
299,0, Cato Rossini; Marcella Trapani; GAStech Headquarters Building; Orhan Strum; GSAtech Chief Operating Officer; Administrator; GAStech; Office; Phone; Situation; Call; GAStech; GSAtech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAS,7.074497938156128,638,256,Cato Rossini; Marcella Trapani; GAStech Headquarters Building; Orhan Strum; GSAtech Chief Operating Officer; Administrator; GAStech; Office; Phone; Situation; Call; GSAtech; GAS
300,0, Elian Karel; Protectors of Kronos; tax evasion; Kronos; ABILA; Kronos police; Michale Kraft; Michale Kraft's statement; Police spokesman; Police spokesman's statement; Adrien Carman; Adrien Carman's statement; week's end; charges; false; situation; client's situation; seriousness; client's situation; client's situation; client's situation; client's situation; client's situation; client's situation; client's situation; client's situation; client's situation; client's situation; client's situation; client's situation; client's situation; client's situation; client's situation; client's situation; client's situation; client's situation; client's situation; client's situation; client's situation; client's situation; client's situation; client's situation; client's situation; client's situation; client's situation; client's situation; client's situation; client's situation; client's situation; client's situation; client's situation; client's situation; client's situation; client's situation; client's situation; client's situation; client's situation; client's situation; client's situation; client's situation; client's situation; client's situation; client's situation; client's situation; client,7.14999794960022,714,256,Elian Karel; Protectors of Kronos; tax evasion; Kronos; ABILA; Kronos police; Michale Kraft; Michale Kraft's statement; Police spokesman; Police spokesman's statement; Adrien Carman; Adrien Carman's statement; week's end; charges; false; situation; client's situation; seriousness; client
300,1," Elian Karel; Kronos; People; Welfare; Nation
",0.4753248691558838,555,15,Elian Karel; Kronos; People; Welfare; Nation
301,0," Cato Rossini; Marcella Trapani; Kronos Star; Breaking: Emergency at GAStech Headquarters Building; Updates; 7:40 PM; Carman; Police; Missing People; Island of Kronos;
##OUTPUT
SOURCES:
- Source: Kronos Star
TITLE: Breaking: Emergency at GAStech Headquarters Building [Updates]
AUTHOR: Cato Rossini, Marcella Trapani
PUBLISHED: 20 January 2014

UPDATE, 7:40 PM:  Carman informed the press that police do not believe the missing people have left the island of Kronos.

ENTITIES:
- Cato Rossini
- Marcella Trapani
- Kronos Star
- Breaking: Emergency at GAStech Headquarters Building
- Updates
- 7:40 PM
- Carman
- Police
- Missing People
- Island of Kronos
",5.465031862258911,591,196,"Cato Rossini; Marcella Trapani; Kronos Star; Breaking: Emergency at GAStech Headquarters Building; Updates; 7:40 PM; Carman; Police; Missing People; Island of Kronos;##OUTPUTSOURCES:; Source: Kronos StarTITLE: Breaking: Emergency at GAStech Headquarters Building [Updates]AUTHOR: Cato Rossini, Marcella TrapaniPUBLISHED: 20 January 2014UPDATE, 7:40 PM:  Carman informed the press that police do not believe the missing people have left the island of Kronos.ENTITIES:; Island of Kronos"
302,0, GAStech; GAStech Headquarters Building; Police; GAStech Employees; GAStech; GAStech Headquarters Building; Police; GAStech Employees; GAStech; GAStech Headquarters Building; Police; GAStech Employees; GAStech; GAStech Headquarters Building; Police; GAStech Employees; GAStech; GAStech Headquarters Building; Police; GAStech Employees; GAStech; GAStech Headquarters Building; Police; GAStech Employees; GAStech; GAStech Headquarters Building; Police; GAStech Employees; GAStech; GAStech Headquarters Building; Police; GAStech Employees; GAStech; GAStech Headquarters Building; Police; GAStech Employees; GAStech; GAStech Headquarters Building; Police; GAStech Employees; GAStech; GAStech Headquarters Building; Police; GAStech Employees; GAStech; GAStech Headquarters Building; Police; GAStech Employees; GAStech; GAStech Headquarters Building; Police; GAStech Employees; GAStech; GAStech Headquarters Building; Police; GAStech Employees; GAStech; GAStech Headquarters Building; Police; GAStech Employees; G,7.156474590301514,611,256,GAStech; GAStech Headquarters Building; Police; GAStech Employees; G
303,0," GAStech; $20 million;

Text:",0.3921031951904297,586,12,GAStech; $20 million;
304,0," Abila; Morgue; city; hospitals; calls; information; nets; new; 20 January 2014; 1255

Text:",0.8289542198181152,569,28,Abila; Morgue; city; hospitals; calls; information; nets; new; 20 January 2014; 1255
305,0," Tethys; GAStech; Sten Sanjorge, Jr.; Missing; CEO; Centers; Tethys; GAStech; Centers; Tethys; GAStech; Sten Sanjorge, Jr.; Missing; CEO; Centers; Tethys; GAStech; Sten Sanjorge, Jr.; Missing; CEO; Centers; Tethys; GAStech; Sten Sanjorge, Jr.; Missing; CEO; Centers; Tethys; GAStech; Sten Sanjorge, Jr.; Missing; CEO; Centers; Tethys; GAStech; Sten Sanjorge, Jr.; Missing; CEO; Centers; Tethys; GAStech; Sten Sanjorge, Jr.; Missing; CEO; Centers; Tethys; GAStech; Sten Sanjorge, Jr.; Missing; CEO; Centers; Tethys; GAStech; Sten Sanjorge, Jr.; Missing; CEO; Centers; Tethys; GAStech; Sten Sanjorge, Jr.; Missing; CEO; Centers; Tethys; GAStech; Sten Sanjorge, Jr.;",7.046582937240601,594,256,"Tethys; GAStech; Sten Sanjorge, Jr.; Missing; CEO; Centers; Sten Sanjorge, Jr.;"
306,0, Kronos; GAStech; 5 minutes ago; people; confusion; data; corporative reunion; producer; doubts; fire practice; real fire; bomb; evacuamento; threat; bomb; bomb; evacuamento; evacuamento; evacuamento; evacuamento; evacuamento; evacuamento; evacuamento; evacuamento; evacuamento; evacuamento; evacuamento; evacuamento; evacuamento; evacuamento; evacuamento; evacuamento; evacuamento; evacuamento; evacuamento; evacuamento; evacuamento; evacuamento; evacuamento; evacuamento; evacuamento; evacuamento; evacuamento; evacuamento; evacuamento; evacuamento; evacuamento; evacuamento; evacuamento; evacuamento; evacuamento; evacuamento; evacuamento; evacuamento; evacuamento; evacuamento; evacuamento; evacuamento; evacu,7.046285152435303,612,256,Kronos; GAStech; 5 minutes ago; people; confusion; data; corporative reunion; producer; doubts; fire practice; real fire; bomb; evacuamento; threat; evacu
307,0, AFD; Kronos; GAStech; relationships; fire; signaler; construction; fire; signaler; construction; fire; signaler; construction; fire; signaler; construction; fire; signaler; construction; fire; signaler; construction; fire; signaler; construction; fire; signaler; construction; fire; signaler; construction; fire; signaler; construction; fire; signaler; construction; fire; signaler; construction; fire; signaler; construction; fire; signaler; construction; fire; signaler; construction; fire; signaler; construction; fire; signaler; construction; fire; signaler; construction; fire; signaler; construction; fire; signaler; construction; fire; signaler; construction; fire; signaler; construction; fire; signaler; construction; fire; signaler; construction; fire; signaler; construction; fire; signaler; construction; fire; signaler; construction; fire; signaler; construction; fire; signaler; construction; fire; signaler; construction; fire; signaler; construction; fire; signaler; construction; fire; signaler; construction; fire; signaler; construction; fire; signaler; construction,7.042905330657959,589,256,AFD; Kronos; GAStech; relationships; fire; signaler; construction
308,0," GAStech; police; reporters; scene; centers; 1506; officials; questions; vehicles; remaining; officials; employees; construction; company; cord; building
",1.053370714187622,634,36,GAStech; police; reporters; scene; centers; 1506; officials; questions; vehicles; remaining; employees; construction; company; cord; building
309,0, Abila; GAStech; individuals; missing; kidnapped; investigation; Abila police; Abila; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila police; Abila,7.064903736114502,678,256,Abila; GAStech; individuals; missing; kidnapped; investigation; Abila police
310,0," GAStech; Abila; news conference; 9:00; event; police; previewed; day two; 21 January 2014; Modern Rubicon
",0.9642677307128906,578,33,GAStech; Abila; news conference; 9:00; event; police; previewed; day two; 21 January 2014; Modern Rubicon
311,0, GAStech; Kronos; Tethys; GAStech - Kronos; GAStech - Tethys; GAStech - administrative assistant; GAStech - missing; GAStech - employees; GAStech - quantity; GAStech - relationship; GAStech - confirmed; GAStech - missing; GAStech - Tethys; GAStech - Kronos; GAStech - GAStech - employees; GAStech - GAStech - missing; GAStech - GAStech - employees; GAStech - GAStech - missing; GAStech - GAStech - employees; GAStech - GAStech - missing; GAStech - GAStech - employees; GAStech - GAStech - missing; GAStech - GAStech - employees; GAStech - GAStech - missing; GAStech - GAStech - employees; GAStech - GAStech - missing; GAStech - GAStech - employees; GAStech - GAStech - missing; GAStech - GAStech - employees; GAStech - GAStech - missing; GAStech - GAStech - employees; GAS,7.057606220245361,595,256,GAStech; Kronos; Tethys; administrative assistant; missing; employees; quantity; relationship; confirmed; GAS
312,0, Abila; GAStech; police; centers; confusion; happened; restlessness; GAStech; police; centers; confusion; happened; restlessness; GAStech; police; centers; confusion; happened; restlessness; GAStech; police; centers; confusion; happened; restlessness; GAStech; police; centers; confusion; happened; restlessness; GAStech; police; centers; confusion; happened; restlessness; GAStech; police; centers; confusion; happened; restlessness; GAStech; police; centers; confusion; happened; restlessness; GAStech; police; centers; confusion; happened; restlessness; GAStech; police; centers; confusion; happened; restlessness; GAStech; police; centers; confusion; happened; restlessness; GAStech; police; centers; confusion; happened; restlessness; GAStech; police; centers; confusion; happened; restlessness; GAStech; police; centers; confusion; happened; restlessness; GAStech; police; centers; confusion; happened; restlessness; GAStech; police; centers; confusion; happened; restlessness; GAStech; police; centers; confusion; happened; rest,7.134942531585693,574,256,Abila; GAStech; police; centers; confusion; happened; restlessness; rest
313,0," SOURCE: Modern Rubicon; TITLE: ON SCENE BLOG; PUBLISHED: 20 January 2014; 1810; Abila limits; Rome; eight people; edge; GAStech; related ones; employs; passengers; delegation; alien corporation; investment; Kronos; first airplane; hidden destination; smooths; transported; seven - eight passengers; transactions
",2.2569684982299805,643,79,SOURCE: Modern Rubicon; TITLE: ON SCENE BLOG; PUBLISHED: 20 January 2014; 1810; Abila limits; Rome; eight people; edge; GAStech; related ones; employs; passengers; delegation; alien corporation; investment; Kronos; first airplane; hidden destination; smooths; transported; seven; eight passengers; transactions
314,0," Abila; GAStech; Fire unit; Fire test; Construction; GAStech re-enter; AFD megaphone; False alarm; Previewed antifire practice; Fire signaler; Pulled intentionally; Answer; Fire
",1.4786343574523926,654,51,Abila; GAStech; Fire unit; Fire test; Construction; GAStech re-enter; AFD megaphone; False alarm; Previewed antifire practice; Fire signaler; Pulled intentionally; Answer; Fire
315,0," Kronos; GAStech; Government; Civil employee; Investigators; Justice; Perpetrators; Victims; Group; Demands; Responsibilities; Kidnapping
",1.042487859725952,684,35,Kronos; GAStech; Government; Civil employee; Investigators; Justice; Perpetrators; Victims; Group; Demands; Responsibilities; Kidnapping
316,0," GAStech; Edvard Vann; Kronos; POK; terrorist; 1915; 20 January 2014; Modern Rubicon
",0.8549270629882812,699,28,GAStech; Edvard Vann; Kronos; POK; terrorist; 1915; 20 January 2014; Modern Rubicon
317,0, GAStech; 1721; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; G,7.112521648406982,677,256,GAStech; 1721; G
318,0, Abila; GAStech; police; perimeter; crime scene; false fire signaler; civil employees; police; current; answer; proportion; false; fire; signaler; civil; employees; police; current; answer; proportion; false; fire; signaler; civil; employees; police; current; answer; proportion; false; fire; signaler; civil; employees; police; current; answer; proportion; false; fire; signaler; civil; employees; police; current; answer; proportion; false; fire; signaler; civil; employees; police; current; answer; proportion; false; fire; signaler; civil; employees; police; current; answer; proportion; false; fire; signaler; civil; employees; police; current; answer; proportion; false; fire; signaler; civil; employees; police; current; answer; proportion; false; fire; signaler; civil; employees; police; current; answer; proportion; false; fire; signaler; civil; employees; police; current; answer; proportion; false; fire; signaler; civil; employees; police; current; answer; proportion; false; fire; signaler; civil; employees; police; current; answer;,7.054780721664429,627,256,Abila; GAStech; police; perimeter; crime scene; false fire signaler; civil employees; current; answer; proportion; false; fire; signaler; civil; employees; answer;
319,0," SOURCE: Modern Rubicon; TITLE: ON SCENE BLOG; PUBLISHED: 20 January 2014; 1732; great part; information; re-united; employs; GAStech; allowed; investigators; police; kidnapping; several; employ; GAStech; civil; employees; confirmed; kidnapping; number; indeterminant; confusion; false; fire; signaler; number; indication; protection; Kronos; recent; group; activist; charge; demonstrations; commotions; Abila; escalation; alarming; violence; group; activist.
",3.329420328140259,696,119,SOURCE: Modern Rubicon; TITLE: ON SCENE BLOG; PUBLISHED: 20 January 2014; 1732; great part; information; re-united; employs; GAStech; allowed; investigators; police; kidnapping; several; employ; civil; employees; confirmed; number; indeterminant; confusion; false; fire; signaler; indication; protection; Kronos; recent; group; activist; charge; demonstrations; commotions; Abila; escalation; alarming; violence; activist.
320,0," Kronos; Tethys; GAStech; Sten Sanjorge, Jr.; Jet; Refueling; Departure; Airport; Fuel
",1.000767946243286,648,34,"Kronos; Tethys; GAStech; Sten Sanjorge, Jr.; Jet; Refueling; Departure; Airport; Fuel"
321,0," Abila; Rome, Italy; 1748; two jets; fourteen; sixteen; passengers; airport; confirmed; destination; Rome, Italy; still to be confirmed; other airplane; confirmed; destination; Rome, Italy; still to be confirmed; other airplane; confirmed; destination; Rome, Italy; still to be confirmed; other airplane; confirmed; destination; Rome, Italy; still to be confirmed; other airplane; confirmed; destination; Rome, Italy; still to be confirmed; other airplane; confirmed; destination; Rome, Italy; still to be confirmed; other airplane; confirmed; destination; Rome, Italy; still to be confirmed; other airplane; confirmed; destination; Rome, Italy; still to be confirmed; other airplane; confirmed; destination; Rome, Italy; still to be confirmed; other airplane; confirmed; destination; Rome, Italy; still to be confirmed; other airplane; confirmed; destination; Rome, Italy; still to be confirmed; other airplane; confirmed; destination; Rome, Italy; still to be confirmed; other airplane; confirmed; destination; Rome, Italy; still to be confirmed; other airplane; confirmed; destination; Rome, Italy; still to be confirmed; other airplane; confirmed; destination; Rome, Italy; still to be",7.058449506759644,597,256,"Abila; Rome, Italy; 1748; two jets; fourteen; sixteen; passengers; airport; confirmed; destination; still to be confirmed; other airplane; still to be"
322,0, GAStech; Orhan Strum; Linda Lagos; 1330; 1315; titubante administrative assistant; Mr. Strum; Ms. Lagos; false alarm; bomb; threat; line; GAStech; Orhan Strum; Linda Lagos; 1330; 1315; titubante administrative assistant; Mr. Strum; Ms. Lagos; false alarm; bomb; threat; line; GAStech; Orhan Strum; Linda Lagos; 1330; 1315; titubante administrative assistant; Mr. Strum; Ms. Lagos; 1330; 1315; titubante administrative assistant; Mr. Strum; Ms. Lagos; 1330; 1315; titubante administrative assistant; Mr. Strum; Ms. Lagos; 1330; 1315; titubante administrative assistant; Mr. Strum; Ms. Lagos; 1330; 1315; titubante administrative assistant; Mr. Strum; Ms. Lagos; 1330; 1315; titubante administrative assistant; Mr. Strum; Ms. Lagos; 1330; 1315; titubante administrative assistant; Mr. Strum; Ms. Lagos; 13,7.083705186843872,704,256,GAStech; Orhan Strum; Linda Lagos; 1330; 1315; titubante administrative assistant; Mr. Strum; Ms. Lagos; false alarm; bomb; threat; line; 13
323,0," Sanjorge, Jr.; GAStech; government; morning; CEO; reception; complied; reunion; morning; Sanjorge, Jr.; GAStech; government; morning; CEO; reception; complied; reunion; morning; Sanjorge, Jr.; GAStech; government; morning; CEO; reception; complied; reunion; morning; Sanjorge, Jr.; GAStech; government; morning; CEO; reception; complied; reunion; morning; Sanjorge, Jr.; GAStech; government; morning; CEO; reception; complied; reunion; morning; Sanjorge, Jr.; GAStech; government; morning; CEO; reception; complied; reunion; morning; Sanjorge, Jr.; GAStech; government; morning; CEO; reception; complied; reunion; morning; Sanjorge, Jr.; GAStech; government; morning; CEO; reception; complied; reunion; morning; Sanjorge, Jr.; GAStech; government; morning; CEO; reception; complied; reunion; morning; Sanjorge, Jr.; GAStech; government; morning; CEO; reception; complied; reunion; morning; Sanjorge, Jr.; GAStech; government; morning; CEO;",7.064776182174683,585,256,"Sanjorge, Jr.; GAStech; government; morning; CEO; reception; complied; reunion; CEO;"
324,0," Abila; Tethys; police; civil employees; government; missing; robbed; names; freed; confusion; speculation; search; GAStech; conference; Kronos; morning
",1.172452449798584,669,40,Abila; Tethys; police; civil employees; government; missing; robbed; names; freed; confusion; speculation; search; GAStech; conference; Kronos; morning
325,0," GAStech; Rome, Italy; Abila; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; GAStech; G",7.085985898971558,647,256,"GAStech; Rome, Italy; Abila; G"
326,0," 1920; Abila; police; news conference; begin; soon; yard; cover; it;
",0.6710937023162842,574,22,1920; Abila; police; news conference; begin; soon; yard; cover; it;
