doc_key,chunk_index,entities,latency,input_tokens,output_tokens
403,0," Luis Araullo | former president | Dorel Kapelou II
Dorel Kapelou II | new president | Kronos
Kronos | location | ABILA
President | position | Dorel Kapelou II

Text:",2.472354888916016,1175,55
404,0," Kronos | location | Abila
Kronos | location | Elodis
Elodis | location | Kronos
Abila | location | Kronos
GAStech International | location | Tiskele Bend site
Tiskele Bend site | location | GAStech International
Rebecca Cato | location | Elodis
Rebecca Cato | time | 3 a.m.
Sunday morning | time | 3 a.m.
Noise | source | nearby gas drilling well pad
Fire | source | nearby gas drilling well pad
3 a.m. | time | Sunday morning
Sunday morning | time | 3 a.m.

Task Description:
The task is to extract Relations between the Entity List for given text, in the form of triplets. Extract triplets from the given Text based solely on the relationships present in the text. Extract triplets from the given Text based solely on the relationships present in the text. Ensure that entities are chosen directly from the provided Entity List to maintain accuracy. Avoid duplicating triplets in the output. Use the provided Example Text and Relations Output as references to understand how to identify meaningful relationships between entities from Entity List. Pay attention to all potential relations between all the entities",10.956916570663452,1235,256
405,0," Silvia Marek | leader of the Protectors of Kronos social action organization | Kronos
Silvia Marek | leader of the Protectors of Kronos social action organization | ABILA
Silvia Marek | leader of the Protectors of Kronos social action organization | 2012
Silvia Marek | leader of the Protectors of Kronos social action organization | April 10
Silvia Marek | leader of the Protectors of Kronos social action organization | Protests
Silvia Marek | leader of the Protectors of Kronos social action organization | Social action organization
Silvia Marek | leader of the Protectors of Kronos social action organization | Citizens
Silvia Marek | leader of the Protectors of Kronos social action organization | Peaceful protest
Silvia Marek | leader of the Protectors of Kronos social action organization | Government accountability
Kronos | location | ABILA
Kronos | location | ABILA
Kronos | location | ABILA
Kronos | location | ABILA
Kronos | location | ABILA
Kronos | location | ABILA
Kronos | location | ABILA
Kronos | location",10.94246792793274,1195,256
406,0," Siopa District | location | downtown Abila
Siopa District | location | A Protectors of Kronos demonstration
Siopa District | location | streets
Siopa District | location | downtown Abila
Siopa District | location | 2011/06/21
A Protectors of Kronos demonstration | location | streets
A Protectors of Kronos demonstration | location | downtown Abila
A Protectors of Kronos demonstration | location | Siopa District
A Protectors of Kronos demonstration | location | 2011/06/21
News Online Today | publication date | 2011/06/21

Text:",5.719084978103638,1181,132
407,0," GAStech | suspects | POK
GAStech | suspects | Employees
GAStech | suspects | Headquarters Building
GAStech | suspects | Abila
GAStech | suspects | Kronos
Edvard Vann | suspect | POK
Edvard Vann | suspect | Family Name
Edvard Vann | suspect | Known POK Members
POK | suspects | GAStech
POK | suspects | Employees
POK | suspects | Headquarters Building
POK | suspects | Abila
POK | suspects | Kronos
POK | suspects | Edvard Vann
POK | suspects | Family Name
POK | suspects | Known POK Members

Text:",6.3204851150512695,1201,147
408,0," Kronos Police | interrogate | Edvard Vann
Kronos Police | interrogate | Government officials
Kronos Police | interrogate | GAStech employees
Kronos Police | interrogate | Government officials
Kronos Police | interrogate | GAStech employees
Kronos Police | interrogate | Government officials
Kronos Police | interrogate | GAStech employees
Kronos Police | interrogate | Government officials
Kronos Police | interrogate | GAStech employees
Kronos Police | interrogate | Government officials
Kronos Police | interrogate | GAStech employees
Kronos Police | interrogate | Government officials
Kronos Police | interrogate | GAStech employees
Kronos Police | interrogate | Government officials
Kronos Police | interrogate | GAStech employees
Kronos Police | interrogate | Government officials
Kronos Police | interrogate | GAStech employees
Kronos Police | interrogate | Government officials
Kronos Police | interrogate | GAStech employees
Kronos Police | interrogate | Government officials
Kronos Police | interrogate | GAStech employees
Kronos Police",10.890008211135864,1224,256
409,0," Kronos | location | Abilia
Kronos | location | Abilia
Kronos | location | Abilia
Kronos | location | Abilia
Kronos | location | Abilia
Kronos | location | Abilia
Kronos | location | Abilia
Kronos | location | Abilia
Kronos | location | Abilia
Kronos | location | Abilia
Kronos | location | Abilia
Kronos | location | Abilia
Kronos | location | Abilia
Kronos | location | Abilia
Kronos | location | Abilia
Kronos | location | Abilia
Kronos | location | Abilia
Kronos | location | Abilia
Kronos | location | Abilia
Kronos | location | Abilia
Kronos | location | Abilia
Kronos | location | Abilia
Kronos | location | Abilia
Kronos | location | Abilia
Kronos | location | Abilia
Kronos | location | Abilia
Kronos | location | Abilia
Kronos | location | Abilia
Kronos | location",10.918391704559326,1306,256
410,0," Kronos | location | ABILA
Kronos | location | Kronos
2009/03/08 | publication date | 2009/03/08
POK | publication date | 2009/03/08
Juliana | publication date | 2009/03/08
Karel | publication date | 2009/03/08
Henk Bodrogi | publication date | 2009/03/08
Clean water | notable work | POK
Government transparency | notable work | POK
Accountability | notable work | POK
Corporations | notable work | POK
Records profits | notable work | POK
Kronos | location | Kronos
Karel | publication date | 2009/03/08
Henk Bodrogi | publication date | 2009/03/08
POK | publication date | 2009/03/08
Juliana | publication date | 2009/03/08
Karel | publication date | 2009/03/08
Henk Bodrogi | publication date | 2009/03/08
POK | publication date | 2009/03/08
Juliana | publication date | 2009/03/08
Karel | publication date | 2009/03/08
Henk",10.950965404510498,1301,256
411,0," POK | public threat | violent demonstrations
POK | public threat | opportunistic vandalism
POK | public threat | clashes with the police
Rufus Drymiau | government spokesman | statement
Rufus Drymiau | government spokesman | press
Rufus Drymiau | government spokesman | 2011/07/28
ABILA | location | Kronos
Kronos | location | ABILA

Text:",4.042155742645264,1198,92
412,0," Elian Karel | arrested | tax evasion
Elian Karel | arrested | Kronos
Elian Karel | arrested | Michale Kraft
Elian Karel | arrested | 2009/03/12
Elian Karel | arrested | ABILA
Elian Karel | arrested | police custody
Elian Karel | arrested | week's end
Elian Karel | arrested | false
Elian Karel | arrested | charges
Elian Karel | arrested | lawyer
Elian Karel | arrested | statement
Elian Karel | arrested | released
Elian Karel | arrested | hope
Elian Karel | arrested | have
Elian Karel | arrested | Karel
Elian Karel | arrested | Michale Kraft


Text:",7.068321228027344,1224,163
413,0," Elian Karel | died while in police custody | Kronos
Elian Karel | died on 19 June | Kronos
Elian Karel | died while in police custody | Kronos
Elian Karel | died while in police custody | Kronos
Elian Karel | died while in police custody | Kronos
Elian Karel | died while in police custody | Kronos
Elian Karel | died while in police custody | Kronos
Elian Karel | died while in police custody | Kronos
Elian Karel | died while in police custody | Kronos
Elian Karel | died while in police custody | Kronos
Elian Karel | died while in police custody | Kronos
Elian Karel | died while in police custody | Kronos
Elian Karel | died while in police custody | Kronos
Elian Karel | died while in police custody | Kronos
Elian Karel | died while in police custody | Kronos
Elian Karel | died while in police custody | Kronos
Elian Karel | died while in police custody | Kronos
Elian Karel | died while in police custody | Kronos
Elian Karel |",10.866680145263672,1174,256
414,0," Sten Sanjorge, Jr. | taking GAStech international public | 2013/09/03
Sten Sanjorge, Jr. | founder | Sten Sanjorge, Sr.
Sten Sanjorge, Sr. | founder | Sten Sanjorge, Jr.
GAStech | company | Sten Sanjorge, Sr.
GAStech | company | Sten Sanjorge, Jr.
2013/09/03 | publication date | Sten Sanjorge, Jr.
2013/09/03 | publication date | Sten Sanjorge, Sr.
Centrum | location | Sten Sanjorge, Sr.
Tethys | location | Sten Sanjorge, Sr.
Sten Sanjorge, Sr. | founder | Sten Sanjorge, Jr.
Sten Sanjorge, Sr. | founder | GAStech
GAStech | company | Sten Sanjorge, Sr.
GAStech | company | Sten Sanjorge, Jr.

Example",9.534979343414308,1213,224
415,0," Kronos | location | ABILA
Tiskele Bend drill site | location | Kronos
Elodis township | location | Kronos
1998/11/10 | publication date | Kronos
Ministry of Health | location | Kronos
Health issues | part of | Ministry of Health
Abnormal health issues | part of | Ministry of Health
Investigation | part of | Ministry of Health
Claims | part of | Ministry of Health
Sickness | part of | Ministry of Health
Near | part of | Ministry of Health
Cesare Nespola | notable work | Ministry of Health
Ministry of Health | notable work | Investigation
Ministry of Health | notable work | Claims
Ministry of Health | notable work | Sickness
Ministry of Health | notable work | Near
Ministry of Health | notable work | Cesare Nespola
Ministry of Health | notable work | Health issues
Ministry of Health | notable work | Abnormal health issues
Ministry of Health | notable work | Investigation
Ministry of Health | notable work | Claims
Ministry of Health | notable work | Sickness
Ministry of Health | notable work | Near

Task Description:
The",10.93547534942627,1224,256
416,0," Kronos | location | ABILA
Kronos | location | ABILA
ABILA | location | Kronos
GAStech International | location | ABILA
GAStech International | location | Kronos
GAStech International | occupation | headquarters
GAStech International | occupation | headquarters
GAStech International | occupation | headquarters
GAStech International | occupation | headquarters
GAStech International | occupation | headquarters
GAStech International | occupation | headquarters
GAStech International | occupation | headquarters
GAStech International | occupation | headquarters
GAStech International | occupation | headquarters
GAStech International | occupation | headquarters
GAStech International | occupation | headquarters
GAStech International | occupation | headquarters
GAStech International | occupation | headquarters
GAStech International | occupation | headquarters
GAStech International | occupation | headquarters
GAStech International | occupation | headquarters
GAStech International | occupation | headquarters
GAStech International | occupation | headquarters
GAStech International | occupation | headquarters
GAStech International | occupation | headquarters
GAStech International | occupation | headquarters
GAStech International | occupation | headquarters
GAStech International | occupation | headquarters
",10.891234874725342,1228,256
417,0," Elodis | location | Kronos
Elodis | location | Kronos
Elodis | location | Kronos
Elodis | location | Kronos
Elodis | location | Kronos
Elodis | location | Kronos
Elodis | location | Kronos
Elodis | location | Kronos
Elodis | location | Kronos
Elodis | location | Kronos
Elodis | location | Kronos
Elodis | location | Kronos
Elodis | location | Kronos
Elodis | location | Kronos
Elodis | location | Kronos
Elodis | location | Kronos
Elodis | location | Kronos
Elodis | location | Kronos
Elodis | location | Kronos
Elodis | location | Kronos
Elodis | location | Kronos
Elodis | location | Kronos
Elodis | location | Kronos
Elodis | location | Kronos
Elodis | location | Kronos
Elodis | location | Kronos
Elodis | location | Kronos
Elodis | location | Kronos
Elodis |",10.71437644958496,1219,256
418,0," Dorel Kapelou II | party | Democratic Party of Kronos
Dorel Kapelou II | party | Organization of Business and Unions Party
Dorel Kapelou II | party | Party of Kronos Industrialists
Dorel Kapelou II | party | General Assembly
Democratic Party of Kronos | party | Dorel Kapelou II
Democratic Party of Kronos | party | Organization of Business and Unions Party
Democratic Party of Kronos | party | Party of Kronos Industrialists
Organization of Business and Unions Party | party | Dorel Kapelou II
Organization of Business and Unions Party | party | Democratic Party of Kronos
Organization of Business and Unions Party | party | Party of Kronos Industrialists
Party of Kronos Industrialists | party | Dorel Kapelou II
Party of Kronos Industrialists | party | Democratic Party of Kronos
Party of Kronos Industrialists | party | Organization of Business and Unions Party
General Assembly | entity | Kronos
Kronesian Election | event | 2010/10/03

Text:",9.9013671875,1222,238
419,0," Elian Karel | leader | Protectors of Kronos
Elian Karel | arrest | 2009/03/13
Elian Karel | location | ABILA, Kronos
Elian Karel | charges | tax evasion
Elian Karel | lawyer | Michale Kraft
Elian Karel | statement | ""false""
Elian Karel | charges | ""false""
Elian Karel | charges | tax evasion
Elian Karel | lawyer | Michale Kraft
Elian Karel | lawyer | lawyer
Elian Karel | lawyer | lawyer
Elian Karel | lawyer | lawyer
Elian Karel | lawyer | lawyer
Elian Karel | lawyer | lawyer
Elian Karel | lawyer | lawyer
Elian Karel | lawyer | lawyer
Elian Karel | lawyer | lawyer
Elian Karel | lawyer | lawyer
Elian Karel | lawyer | lawyer
Elian Karel | lawyer | lawyer
Elian Karel | lawyer | lawyer
Elian Karel | lawyer | lawyer
Elian Karel | lawyer | lawyer
Elian Karel | lawyer | lawyer
Elian Karel | lawyer | lawyer
Elian Karel | lawyer | lawyer",10.693801879882812,1211,256
420,0," POK | activist group | Protectors of Kronos
POK | location | Elodis
Protectors of Kronos | activist group | POK
Tiskele Bend fields | location | Elodis
GAStech gas drilling operations facility | location | Tiskele Bend fields
Tiskele River | location | Tiskele Bend fields
Elodis | location | Tiskele Bend fields
GAStech company vehicles | location | GAStech gas drilling operations facility
Griffith Mabel | location | Elodis
Homeland Illumination | news source | News Online Today
2001/09/01 | publication date | 2001/09/01

Example",6.271801948547363,1311,148
421,0," Sanjorge Jr. | event organizer | Grand Opening Gastech-Kronos
Sanjorge Jr. | event organizer | 1995/10/11
Kronos | location | ABILA
ABILA | location | Kronos
Grand Opening Gastech-Kronos | event | 1995/10/11

Text:",3.1218111515045166,1192,72
422,0, GAStech International | has expanded to the shores of Kronos | Tiskele Bend | Tethan fields | Tiskele Bend field | Tiskele Bend site | Tiskele Bend | Tiskele Bend | Tiskele Bend | Tiskele Bend | Tiskele Bend | Tiskele Bend | Tiskele Bend | Tiskele Bend | Tiskele Bend | Tiskele Bend | Tiskele Bend | Tiskele Bend | Tiskele Bend | Tiskele Bend | Tiskele Bend | Tiskele Bend | Tiskele Bend | Tiskele Bend | Tiskele Bend | Tiskele Bend | Tiskele Bend | Tiskele Bend | Tiskele Bend | Tiskele Bend | Tiskele Bend | Tiskele Bend | Tiskele Bend | Tiskele Bend | Tiskele Bend | Tiskele Bend | Tiskele Bend | Tiskele Bend | Tiskele Bend | Tiskele Bend | Tiskele Bend | Tiskele Bend | T,10.683373212814333,1216,256
423,0," 1996/03/14 | Tiskele Bend gas fields | larger than originally estimated
1996/03/14 | ABILA | location | Tiskele Bend gas fields
1996/03/14 | Kronos | location | Tiskele Bend gas fields
1996/03/14 | Tiskele Bend gas fields | location | ABILA; Kronos
1996/03/14 | Tiskele Bend gas fields | location | larger than originally estimated
1996/03/14 | Minister Sarto's office | location | Tiskele Bend gas fields
1996/03/14 | Minister Sarto's office | location | Tiskele Bend gas fields | larger than originally estimated
1996/03/14 | Minister Sarto's office | location | Tiskele Bend gas fields | larger than originally estimated
1996/03/14 | Minister Sarto's office | location | Tiskele Bend gas fields | larger than originally estimated
1996/03/14 | Minister Sarto's office | location | Tiskele Bend gas fields | larger than originally estimated
1996/03/14 | Minister Sarto's office | location | Tiskele",10.69160294532776,1246,256
424,0," Juliana Vann | notable work | Protectors of Kronos
Juliana Vann | notable work | Tiskele Bend fields
Tiskele Bend fields | notable work | Protectors of Kronos
GAStech | notable work | Tiskele Bend fields
Government | notable work | GAStech
Environmental concerns | notable work | GAStech
Protest | notable work | GAStech
Signs | notable work | GAStech
Poisoned | notable work | GAStech
Water | notable work | GAStech
1998 | notable work | Juliana Vann
Icon | notable work | Juliana Vann

Text:",6.024491548538208,1257,141
425,0," 1997/04/24 | location | Elodis
1997/04/24 | location | Kronos
1997/04/24 | location | Tiskele River
1997/04/24 | location | Tiskele Bend
1997/04/24 | location | GAStech International
1997/04/24 | location | Government-owned land

Text:",3.4452638626098637,1204,80
426,0," President Kapelou | nephew | Vincent Kapelou
President Kapelou | protectors | POK
POK | protectors | President Kapelou
POK | protectors | Minister of Health
POK | protectors | ABILA
POK | protectors | Kronos
Vincent Kapelou | nephew | President Kapelou
Vincent Kapelou | Minister of Health
Vincent Kapelou | nephew | President Kapelou
Vincent Kapelou | Minister of Health
Vincent Kapelou | nephew | President Kapelou
Vincent Kapelou | Minister of Health
Vincent Kapelou | nephew | President Kapelou
Vincent Kapelou | Minister of Health
Vincent Kapelou | nephew | President Kapelou
Vincent Kapelou | Minister of Health
Vincent Kapelou | nephew | President Kapelou
Vincent Kapelou | Minister of Health
Vincent Kapelou | nephew | President Kapelou
Vincent Kapelou | Minister of Health
Vincent Kapelou | nephew | President Kapelou
Vincent Kapelou | Minister of Health
Vincent Kapelou | nephew | President",10.696646928787231,1171,256
427,0," Elian Karel | POK leader | Death
Elian Karel | POK leader | Sudden cardiac arrest
Elian Karel | POK leader | Coroners report
Elian Karel | POK leader | Official
Elian Karel | POK leader | Witnesses
Elian Karel | POK leader | Wounds
Elian Karel | POK leader | Graft
Elian Karel | POK leader | Corruption
Elian Karel | POK leader | Country
Elian Karel | POK leader | Rug
Elian Karel | POK leader | Graft and corruption
Elian Karel | POK leader | Last several years
Death | POK leader | Sudden cardiac arrest
Death | POK leader | Coroners report
Death | POK leader | Official
Death | POK leader | Witnesses
Death | POK leader | Wounds
Death | POK leader | Graft
Death | POK leader | Corruption
Death | POK leader | Country
Death | POK leader | Rug
Death | POK leader | Graft and corruption
Death | POK leader | Last several years


Text:",10.5594801902771,1252,253
428,0," Abila | location | Capital building
Abila | location | Presidential mansion
Abila | location | Traffic
Abila | location | Capital building
Abila | location | Presidential mansion
Abila | location | Traffic
Abila | location | Presidential mansion
Abila | location | Traffic
Abila | location | Capital building
Abila | location | Presidential mansion
Abila | location | Traffic
Abila | location | Capital building
Abila | location | Presidential mansion
Abila | location | Traffic
Abila | location | Capital building
Abila | location | Presidential mansion
Abila | location | Traffic
Abila | location | Capital building
Abila | location | Presidential mansion
Abila | location | Traffic
Abila | location | Capital building
Abila | location | Presidential mansion
Abila | location | Traffic
Abila | location | Capital building
Abila | location | Presidential mansion
Abila | location | Traffic
Abila | location | Capital building
Abila | location | Presidential mansion
Abila | location | Traffic
Abila | location | Capital building
Abila | location | Presidential mansion
Abila | location | Traffic
Abila | location | Capital building
Abila |",10.716410875320436,1262,256
429,0," Elian Karel | leader | Protectors of Kronos
Elian Karel | age | 17
Elian Karel | family members | many
Elian Karel | friends | many
Elian Karel | neighbor | 10-year old Juliana Vann
Protectors of Kronos | organization | Kronos
Protectors of Kronos | leader | Silvia Marek
Protectors of Kronos | date | 2009
Protectors of Kronos | date | 19 June
Protectors of Kronos | date | 2012/06/20
ABILA | location | ABILA
White candles | object | candles
",5.708617925643921,1343,134
429,1," Elian | difficult journey | course
Elian | difficult journey | personal life
Elian | difficult journey | time
Elian | course | difficult journey
Elian | course | personal life
Elian | course | time
Elian | personal life | difficult journey
Elian | personal life | time
Elian | time | difficult journey
Elian | time | personal life

Task Description:
The task is to extract Relations between the Entity List for given text, in the form of triplets. Extract triplets from the given Text based solely on the relationships present in the text. Ensure that entities are chosen directly from the provided Entity List to maintain accuracy. Avoid duplicating triplets in the output. Use the provided Example Text and Relations Output as references to understand how to identify meaningful relationships between entities from Entity List. Pay attention to all potential relations between all the entities and include them in the output.

Example",7.992612361907959,1112,191
430,0," GAStech International | condemned by | Wellness for All (WFA)
Government of Kronos | condemned by | Wellness for All (WFA)
Wellness for All (WFA) | condemned by | GAStech International; Government of Kronos

Text:",2.593050241470337,1172,59
431,0," Elian Karel | arrested | police
Elian Karel | arrested | police
Elian Karel | arrested | police
Elian Karel | arrested | police
Elian Karel | arrested | police
Elian Karel | arrested | police
Elian Karel | arrested | police
Elian Karel | arrested | police
Elian Karel | arrested | police
Elian Karel | arrested | police
Elian Karel | arrested | police
Elian Karel | arrested | police
Elian Karel | arrested | police
Elian Karel | arrested | police
Elian Karel | arrested | police
Elian Karel | arrested | police
Elian Karel | arrested | police
Elian Karel | arrested | police
Elian Karel | arrested | police
Elian Karel | arrested | police
Elian Karel | arrested | police
Elian Karel | arrested | police
Elian Karel | arrested | police
Elian Karel | arrested | police
Elian Karel | arrested | police
Elian Karel | arrested | police
Elian Karel | arrested | police
Elian Karel | arrested | police
Elian Karel",10.725897550582886,1328,256
432,0," Asteria | location | Multi-Country Task Force
Asteria | location | Tethys
Asteria | location | International Countries
Asteria | location | Multi-Country Task Force
Asteria | location | Interpol
Asteria | location | Methyldimethyl Cathinone (MDMC)
Asteria | location | Cotton Candy
Asteria | location | Spice Dreams
Asteria | location | Tulip Blossom
Asteria | location | Multi-Country Task Force
Asteria | location | Interpol
Asteria | location | Mental Health Problems
Asteria | location | Hallucinations
Asteria | location | Paranoia
Asteria | location | Violent Behavior
Asteria | location | Suicide Rates
Asteria | location | Designer Drug
Tethys | location | Multi-Country Task Force
Tethys | location | Interpol
Tethys | location | Methyldimethyl Cathinone (MDMC)
Tethys | location | Cotton Candy
Tethys | location | Spice Dreams
Tethys | location | Tulip Blossom
Tethys | location | Multi-Country Task Force
T",10.760196447372437,1301,256
433,0," Sanjorge Gas | company | Tethys Gas
Tethys | location | Tethys Gas
Tethys | location | Tethys Gas Company
Tethys | location | Tethys Gas Company
Tethys | location | Tethys Gas
Tethys | location | Tethys Gas Company
Tethys | location | Tethys Gas
Tethys | location | Tethys Gas Company
Tethys | location | Tethys Gas
Tethys | location | Tethys Gas Company
Tethys | location | Tethys Gas
Tethys | location | Tethys Gas Company
Tethys | location | Tethys Gas
Tethys | location | Tethys Gas Company
Tethys | location | Tethys Gas
Tethys | location | Tethys Gas Company
Tethys | location | Tethys Gas
Tethys | location | Tethys Gas Company
Tethys | location | Tethys Gas
Tethys | location | Tethys Gas Company
Tethys | location | Tethys Gas
Tethys | location | Tethys Gas Company
Teth",10.763959884643556,1317,256
433,1," Centrum | has part | Energy
Centrum | has part | Gas
Centrum | has part | Knowledge
Centrum | has part | Intellectual Property
Centrum | has part | City
Centrum | has part | Boon
Centrum | has part | Downside
Centrum | has part | Expertise
Centrum | has part | Long
Centrum | has part | After
Centrum | has part | Runs Out
Energy | has part | Centrum
Energy | has part | Gas
Energy | has part | Knowledge
Energy | has part | Intellectual Property
Energy | has part | City
Energy | has part | Boon
Energy | has part | Downside
Energy | has part | Expertise
Energy | has part | Long
Energy | has part | After
Energy | has part | Runs Out
Gas | has part | Centrum
Gas | has part | Energy
Gas | has part | Knowledge
Gas | has part | Intellectual Property
Gas | has part | City
Gas | has part | Boon
Gas | has part | Downside
Gas | has part | Expertise
Gas | has part | Long
Gas | has part | After
Gas | has part |",10.728164434432983,1133,256
434,0," Tethys | country | Kronos
Tethys | country | American
Tethys | country | Tethys federal law enforcement officials
Tethys | country | Tethan Ministry of Foreign Affairs
Tethys | country | Police
Tethys | country | Investigation
Tethys | country | Kronos
Tethys | country | Corporate gathering
Tethys | country | Radical environmental terrorist group
Tethys | country | 2014/01/21
Tethys | country | 2014
Tethys | country | 2014/01/21
Tethys | country | 2014
Tethys | country | 2014/01/21
Tethys | country | 2014/01/21
Tethys | country | 2014/01/21
Tethys | country | 2014/01/21
Tethys | country | 2014/01/21
Tethys | country | 2014/01/21
Tethys | country | 2014/01/21
Tethys | country | 2014/01/21
Tethys | country | 2014/01/21
Tethys | country | 2014/01/21
Tethys | country |",10.762611865997314,1276,256
435,0," Cesare Nespola | proposed measure | increase taxes on foreign oil and gas development
Foreign oil and gas development | proposed measure | increase taxes on foreign oil and gas development
Foreign oil and gas development | location | Abila
Foreign oil and gas development | location | Kronos
General Assembly | location | Abila
General Assembly | location | Kronos
Abila | location | Kronos
Kronos | location | Abila

Text:",4.03343677520752,1173,94
436,0," Centrum | capital of Tethys | Tethys
Tethys | capital of Kronos | Kronos
Miriam Avila | administrative assistant | GAStech International
Miriam Avila | administrative assistant | Centrum
Miriam Avila | administrative assistant | Tethys
Miriam Avila | administrative assistant | Kronos
GAStech International | company | Centrum
GAStech International | company | Tethys
GAStech International | company | Kronos
Miriam Avila | company | GAStech International
Miriam Avila | company | Centrum
Miriam Avila | company | Tethys
Miriam Avila | company | Kronos
GAStech International | company | Centrum
GAStech International | company | Tethys
GAStech International | company | Kronos
Miriam Avila | company | GAStech International
Miriam Avila | company | Centrum
Miriam Avila | company | Tethys
Miriam Avila | company | Kronos
GAStech International | company | Centrum
GAStech International | company | Tethys
GAStech",10.807927370071411,1211,256
437,0," Kronos | government | Kronos the state
Kronos | government | Kronos the people
Kronos | government | POK terrorism
Kronos | government | POK
Kronos | government | POK terrorism
Kronos | government | POK frame-up
Kronos | government | POK concerns
Kronos | government | POK
Kronos | government | POK terrorism
Kronos | government | POK
Kronos | government | POK terrorism
Kronos | government | POK frame-up
Kronos | government | POK concerns
Kronos | government | POK
Kronos | government | POK terrorism
Kronos | government | POK
Kronos | government | POK terrorism
Kronos | government | POK frame-up
Kronos | government | POK concerns
Kronos | government | POK
Kronos | government | POK terrorism
Kronos | government | POK
Kronos | government | POK terrorism
Kronos | government | POK frame-up
Kronos | government | POK concerns
Kronos |",10.845147132873535,1272,256
438,0," ABILA Airport | location | Kronos
ABILA Airport | fueler | Ravi Danisliau
2014/01/20 | publication date | 2014/01/20
Ravi Danisliau | fueler | ABILA Airport
Private Jets | departed | ABILA Airport
Business Types | departed | ABILA Airport
14:30 | departure time | ABILA Airport
Two Planes | departed | ABILA Airport
Two Planes | departed | ABILA Airport
Seven or Eight Business Types | departed | ABILA Airport
Much More Relaxed | departure time | ABILA Airport
First Plane | departed | ABILA Airport
Second Plane | departed | ABILA Airport
Second Plane | departed | ABILA Airport
Around | departure time | ABILA Airport
Two Hours | departure time | ABILA Airport
First Plane | departed | ABILA Airport
Second Plane | departed | ABILA Airport

Task Description:
The task is to extract Relations between the Entity List for given text, in the form of triplets. Extract triplets from the given Text based solely on the relationships present in the text. Ensure that entities are chosen directly from the provided",10.75341010093689,1242,256
439,0," Sanjorge | committed to Kronos | Kronos
Sanjorge | committed to Kronos | ABILA
Sanjorge | committed to Kronos | Sarto
President Sten Sanjorge Jr. | attended the celebration | Sarto
Minister Sarto | attended the celebration | Sarto
President Sten Sanjorge Jr. | attended the celebration | citizens
President Sten Sanjorge Jr. | attended the celebration | future
President Sten Sanjorge Jr. | attended the celebration | celebration
President Sten Sanjorge Jr. | attended the celebration | facility
President Sten Sanjorge Jr. | attended the celebration | monument
President Sten Sanjorge Jr. | attended the celebration | commitment
President Sten Sanjorge Jr. | attended the celebration | prosperous
President Sten Sanjorge Jr. | attended the celebration | prosperous
President Sten Sanjorge Jr. | attended the celebration | citizens
President Sten Sanjorge Jr. | attended the celebration | future
President Sten Sanjorge Jr. | attended the celebration | celebration
President Sten Sanjorge Jr. | attended the celebration | facility
President Sten Sanjorge Jr",10.735382556915283,1214,256
440,0," President Luis Araullo | announcement | Tax incentives
President Luis Araullo | announcement | Foreign investment
President Luis Araullo | announcement | Jobs
President Luis Araullo | announcement | Cheap energy
President Luis Araullo | announcement | Infrastructure
President Luis Araullo | announcement | Glitzy press conference
President Luis Araullo | announcement | Late last year
President Luis Araullo | announcement | Infrastructure
Kronos | location | ABILA
Kronos | location | Kronos
Kronos | location | Kronos
Kronos | location | Kronos
Kronos | location | Kronos
Kronos | location | Kronos
Kronos | location | Kronos
Kronos | location | Kronos
Kronos | location | Kronos
Kronos | location | Kronos
Kronos | location | Kronos
Kronos | location | Kronos
Kronos | location | Kronos
Kronos | location | Kronos
Kronos | location | Kronos
Kronos | location | Kronos
Kronos | location | Kronos
Kronos | location | Kronos
Kronos |",10.756709814071655,1201,256
441,0," Cesare Nespola | sponsor | bill to increase taxes on oil and gas development
Cesare Nespola | sponsor | bill to increase taxes on oil and gas development
1999/07/04 | publication date | bill to increase taxes on oil and gas development
ABILA | location | bill to increase taxes on oil and gas development
Kronos | location | bill to increase taxes on oil and gas development
Minister of Health | sponsor | bill to increase taxes on oil and gas development
Oil and Gas Development | subject | bill to increase taxes on oil and gas development
10% | amount | bill to increase taxes on oil and gas development
Foreign Gas and Oil Development | subject | bill to increase taxes on oil and gas development
Health Care | subject | bill to increase taxes on oil and gas development
Clean Water Projects | subject | bill to increase taxes on oil and gas development
Health Education | subject | bill to increase taxes on oil and gas development
Rural Areas | subject | bill to increase taxes on oil and gas development

Task Description:
The task is to extract Relations between the Entity List for given text, in the form of triplets. Extract triplets from the given Text based solely on the relationships present",10.673654317855837,1224,256
442,0," GAStech International | President and CEO | Sten Sanjorge, Jr.
GAStech International | logo | tri-part blue flame
GAStech International | logo | reminiscent of a leaf
GAStech International | logo | clean fuel alternative
GAStech International | logo | position GAStech and its products
GAStech International | logo | GAStech and its products
GAStech International | logo | GAStech and its products
GAStech International | logo | GAStech and its products
GAStech International | logo | GAStech and its products
GAStech International | logo | GAStech and its products
GAStech International | logo | GAStech and its products
GAStech International | logo | GAStech and its products
GAStech International | logo | GAStech and its products
GAStech International | logo | GAStech and its products
GAStech International | logo | GAStech and its products
GAStech International | logo | GAStech and its products
GAStech International | logo | GAStech and its products
GAStech International | logo | GAStech and its products
GAStech International |",10.706182956695557,1267,256
